video_id,published_at,channel,topic,company_id,company,title,views,likes,comments,watch_time_minutes,country,sentiment_score,trend_score,funding_estimate_musd,hiring_activity_index,hashtags,popularity_growth_pct,volatility_metric,ai_summary,risk_indicator,innovation_score,adoption_score,source_reference
YT-805690,2026-01-15T04:00:00,The AI Breakdown,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,52307,1717,157,49684,Singapore,0.087,52.72,13.29,35.64,#gpuinfrastructure|#AI|#SG,7.85,17.2,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,85.03,68.81,https://youtube.example.com/watch?v=805690
YT-805691,2026-01-15T01:00:00,Two Minute Papers,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,114638,8717,1197,98534,Singapore,0.228,52.72,16.45,41.66,#gpuinfrastructure|#AI|#SG,7.85,17.2,"Analysts note that gpu infrastructure usage patterns on Jan 15, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,85.03,68.81,https://youtube.example.com/watch?v=805691
YT-805692,2026-01-16T20:00:00,Machine Learning Street Talk,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,51025,4281,567,71225,United States,-0.027,48.25,10.94,37.13,#gpuinfrastructure|#AI|#US,-2.87,10.18,"Analysts note that gpu infrastructure usage patterns on Jan 16, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,86.16,72.32,https://youtube.example.com/watch?v=805692
YT-805693,2026-01-16T15:00:00,MLOps Weekly,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,12110,965,181,24651,United States,0.016,48.25,18.13,35.52,#gpuinfrastructure|#AI|#US,-2.87,10.18,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,86.16,72.32,https://youtube.example.com/watch?v=805693
YT-805694,2026-01-16T13:00:00,Fireship,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,41212,3484,450,39962,Canada,0.361,48.69,18.54,38.08,#gpuinfrastructure|#AI|#CA,-4.15,11.26,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.2,67.26,https://youtube.example.com/watch?v=805694
YT-805695,2026-01-16T09:00:00,Fireship,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,43763,3432,302,103841,Canada,-0.009,48.69,18.6,42.74,#gpuinfrastructure|#AI|#CA,-4.15,11.26,"Analysts note that gpu infrastructure usage patterns on Jan 16, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.2,67.26,https://youtube.example.com/watch?v=805695
YT-805696,2026-01-18T09:00:00,Machine Learning Street Talk,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,114817,9684,1218,290740,United Kingdom,0.259,47.17,14.4,33.17,#gpuinfrastructure|#AI|#UK,-3.86,10.08,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,91.83,65.51,https://youtube.example.com/watch?v=805696
YT-805697,2026-01-18T21:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,50391,3117,310,59849,United Kingdom,0.455,47.17,17.59,26.54,#gpuinfrastructure|#AI|#UK,-3.86,10.08,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,91.83,65.51,https://youtube.example.com/watch?v=805697
YT-805698,2026-01-19T17:00:00,Fireship,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,147313,9664,1274,189494,United Arab Emirates,-0.163,49.46,14.98,29.4,#gpuinfrastructure|#AI|#AE,8.72,14.16,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,93.32,72.06,https://youtube.example.com/watch?v=805698
YT-805699,2026-01-19T14:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,41835,3713,739,108251,United Arab Emirates,0.142,49.46,31.59,49.93,#gpuinfrastructure|#AI|#AE,8.72,14.16,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,93.32,72.06,https://youtube.example.com/watch?v=805699
YT-805700,2026-01-21T23:00:00,The AI Breakdown,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,29135,1903,251,24272,United States,-0.15,44.55,29.05,37.4,#gpuinfrastructure|#AI|#US,-7.47,16.86,"Analysts note that gpu infrastructure usage patterns on Jan 21, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,87.99,68.71,https://youtube.example.com/watch?v=805700
YT-805701,2026-01-21T15:00:00,MLOps Weekly,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,46620,1800,264,100864,United States,-0.177,44.55,13.32,37.78,#gpuinfrastructure|#AI|#US,-7.47,16.86,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,87.99,68.71,https://youtube.example.com/watch?v=805701
YT-805702,2026-01-21T11:00:00,Fireship,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,157567,11837,2239,180109,United States,-0.282,44.55,33.88,26.76,#gpuinfrastructure|#AI|#US,-7.47,16.86,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,87.99,68.71,https://youtube.example.com/watch?v=805702
YT-805703,2026-01-21T08:00:00,MLOps Weekly,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,24065,1944,184,56460,United States,-0.348,44.55,22.67,32.41,#gpuinfrastructure|#AI|#US,-7.47,16.86,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,87.99,68.71,https://youtube.example.com/watch?v=805703
YT-805704,2026-01-23T05:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,42863,2870,529,62261,United Kingdom,0.241,41.62,22.79,20.05,#gpuinfrastructure|#AI|#UK,-7.3,17.27,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,89.3,66.2,https://youtube.example.com/watch?v=805704
YT-805705,2026-01-23T01:00:00,Fireship,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,266060,15055,2347,383713,United Kingdom,0.202,41.62,16.88,27.12,#gpuinfrastructure|#AI|#UK,-7.3,17.27,"Analysts note that gpu infrastructure usage patterns on Jan 23, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,89.3,66.2,https://youtube.example.com/watch?v=805705
YT-805706,2026-01-23T15:00:00,MLOps Weekly,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,96954,4050,433,150752,Canada,0.356,45.75,25.98,31.11,#gpuinfrastructure|#AI|#CA,-1.49,10.11,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.61,70.09,https://youtube.example.com/watch?v=805706
YT-805707,2026-01-23T11:00:00,Machine Learning Street Talk,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,88250,4960,997,194377,Canada,0.506,45.75,19.33,35.93,#gpuinfrastructure|#AI|#CA,-1.49,10.11,"Analysts note that gpu infrastructure usage patterns on Jan 23, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.61,70.09,https://youtube.example.com/watch?v=805707
YT-805708,2026-01-24T23:00:00,Two Minute Papers,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,24623,1516,216,48891,Japan,0.254,46.46,20.61,41.33,#gpuinfrastructure|#AI|#JP,6.43,14.61,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,91.37,68.19,https://youtube.example.com/watch?v=805708
YT-805709,2026-01-24T22:00:00,The AI Breakdown,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,29054,1694,293,41257,Japan,0.086,46.46,29.47,37.78,#gpuinfrastructure|#AI|#JP,6.43,14.61,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,91.37,68.19,https://youtube.example.com/watch?v=805709
YT-805710,2026-01-25T08:00:00,MLOps Weekly,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,19351,1241,264,22918,France,0.309,45.96,26.36,42.01,#gpuinfrastructure|#AI|#FR,5.81,14.16,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,86.01,69.82,https://youtube.example.com/watch?v=805710
YT-805711,2026-01-25T21:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,71421,3543,315,180684,France,0.203,45.96,14.58,43.25,#gpuinfrastructure|#AI|#FR,5.81,14.16,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,86.01,69.82,https://youtube.example.com/watch?v=805711
YT-805712,2026-01-30T03:00:00,Two Minute Papers,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,25285,1168,203,63122,India,-0.187,40.38,21.96,24.33,#gpuinfrastructure|#AI|#IN,-1.64,11.4,"Analysts note that gpu infrastructure usage patterns on Jan 30, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.25,64.19,https://youtube.example.com/watch?v=805712
YT-805713,2026-01-30T00:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,150736,8876,865,214392,India,0.21,40.38,24.04,33.05,#gpuinfrastructure|#AI|#IN,-1.64,11.4,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.25,64.19,https://youtube.example.com/watch?v=805713
YT-805714,2026-01-31T19:00:00,MLOps Weekly,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,38108,2973,316,77728,United Kingdom,0.018,37.54,19.01,34.03,#gpuinfrastructure|#AI|#UK,-11.92,16.74,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,91.01,67.09,https://youtube.example.com/watch?v=805714
YT-805715,2026-01-31T23:00:00,Two Minute Papers,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,13049,800,73,15304,United Kingdom,-0.137,37.54,27.32,31.3,#gpuinfrastructure|#AI|#UK,-11.92,16.74,"Analysts note that gpu infrastructure usage patterns on Jan 31, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,91.01,67.09,https://youtube.example.com/watch?v=805715
YT-805716,2026-01-31T16:00:00,Machine Learning Street Talk,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,39666,3213,536,68072,United Arab Emirates,0.064,43.65,35.06,27.93,#gpuinfrastructure|#AI|#AE,5.07,15.99,"Analysts note that gpu infrastructure usage patterns on Jan 31, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.97,64.11,https://youtube.example.com/watch?v=805716
YT-805717,2026-01-31T11:00:00,Machine Learning Street Talk,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,218850,16872,2564,349669,United Arab Emirates,0.175,43.65,12.88,35.59,#gpuinfrastructure|#AI|#AE,5.07,15.99,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.97,64.11,https://youtube.example.com/watch?v=805717
YT-805718,2026-02-01T11:00:00,The AI Breakdown,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,44030,1412,250,82277,United Arab Emirates,0.162,37.11,21.21,39.18,#gpuinfrastructure|#AI|#AE,-14.99,12.56,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,83.83,63.19,https://youtube.example.com/watch?v=805718
YT-805719,2026-02-01T11:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,45793,2166,308,76344,United Arab Emirates,0.305,37.11,22.7,31.46,#gpuinfrastructure|#AI|#AE,-14.99,12.56,"Analysts note that gpu infrastructure usage patterns on Feb 01, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,83.83,63.19,https://youtube.example.com/watch?v=805719
YT-805720,2026-02-02T19:00:00,MLOps Weekly,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,19667,1607,308,38572,India,0.153,39.98,16.26,38.77,#gpuinfrastructure|#AI|#IN,-4.84,13.37,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,86.78,68.49,https://youtube.example.com/watch?v=805720
YT-805721,2026-02-02T22:00:00,The AI Breakdown,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,43700,3931,525,88616,India,0.485,39.98,29.22,21.23,#gpuinfrastructure|#AI|#IN,-4.84,13.37,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,86.78,68.49,https://youtube.example.com/watch?v=805721
YT-805722,2026-02-03T06:00:00,Fireship,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,32467,2821,519,66082,Singapore,0.104,36.23,21.43,32.57,#gpuinfrastructure|#AI|#SG,2.68,14.64,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.75,67.23,https://youtube.example.com/watch?v=805722
YT-805723,2026-02-03T17:00:00,Two Minute Papers,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,29097,2173,428,58643,Singapore,-0.054,36.23,19.58,36.75,#gpuinfrastructure|#AI|#SG,2.68,14.64,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.75,67.23,https://youtube.example.com/watch?v=805723
YT-805724,2026-02-04T00:00:00,MLOps Weekly,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,132035,3708,633,264326,United States,-0.076,41.9,12.42,35.6,#gpuinfrastructure|#AI|#US,11.89,16.41,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,90.14,67.13,https://youtube.example.com/watch?v=805724
YT-805725,2026-02-04T20:00:00,Two Minute Papers,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,65031,2510,478,133536,United States,0.217,41.9,26.31,31.3,#gpuinfrastructure|#AI|#US,11.89,16.41,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,90.14,67.13,https://youtube.example.com/watch?v=805725
YT-805726,2026-02-04T16:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,81600,5091,533,182039,Singapore,0.094,38.53,26.45,32.95,#gpuinfrastructure|#AI|#SG,6.33,11.67,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.59,69.48,https://youtube.example.com/watch?v=805726
YT-805727,2026-02-04T20:00:00,MLOps Weekly,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,44529,2075,228,73892,Singapore,0.302,38.53,23.07,29.11,#gpuinfrastructure|#AI|#SG,6.33,11.67,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.59,69.48,https://youtube.example.com/watch?v=805727
YT-805728,2026-02-07T06:00:00,Fireship,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,71899,2654,550,66687,India,0.014,40.59,11.27,19.85,#gpuinfrastructure|#AI|#IN,13.59,18.77,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,88.31,67.1,https://youtube.example.com/watch?v=805728
YT-805729,2026-02-07T08:00:00,Two Minute Papers,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,81390,5187,936,183294,India,0.003,40.59,19.51,30.9,#gpuinfrastructure|#AI|#IN,13.59,18.77,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,88.31,67.1,https://youtube.example.com/watch?v=805729
YT-805730,2026-02-07T04:00:00,MLOps Weekly,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,36978,1867,229,58219,Germany,0.025,40.28,25.54,29.77,#gpuinfrastructure|#AI|#DE,-2.66,15.8,"Analysts note that gpu infrastructure usage patterns on Feb 07, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.4,69.15,https://youtube.example.com/watch?v=805730
YT-805731,2026-02-07T06:00:00,Machine Learning Street Talk,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,131160,8374,891,241515,Germany,-0.013,40.28,16.74,30.88,#gpuinfrastructure|#AI|#DE,-2.66,15.8,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.4,69.15,https://youtube.example.com/watch?v=805731
YT-805732,2026-02-08T03:00:00,Machine Learning Street Talk,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,55685,2861,566,87294,United Arab Emirates,0.084,38.88,7.03,22.08,#gpuinfrastructure|#AI|#AE,5.88,13.6,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,85.65,67.8,https://youtube.example.com/watch?v=805732
YT-805733,2026-02-08T03:00:00,Fireship,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,96405,8307,1819,101847,United Arab Emirates,0.364,38.88,15.29,27.88,#gpuinfrastructure|#AI|#AE,5.88,13.6,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,85.65,67.8,https://youtube.example.com/watch?v=805733
YT-805734,2026-02-08T09:00:00,Fireship,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,32807,1631,135,46773,China,0.37,35.05,15.55,31.38,#gpuinfrastructure|#AI|#CN,-2.13,13.06,"Analysts note that gpu infrastructure usage patterns on Feb 08, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,90.25,63.87,https://youtube.example.com/watch?v=805734
YT-805735,2026-02-08T06:00:00,Two Minute Papers,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,30213,1466,283,73012,China,0.346,35.05,12.71,32.73,#gpuinfrastructure|#AI|#CN,-2.13,13.06,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,90.25,63.87,https://youtube.example.com/watch?v=805735
YT-805736,2026-02-09T18:00:00,The AI Breakdown,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,29272,2335,412,31945,United Arab Emirates,0.205,38.11,37.52,39.6,#gpuinfrastructure|#AI|#AE,-2.0,9.66,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,86.61,66.73,https://youtube.example.com/watch?v=805736
YT-805737,2026-02-09T23:00:00,MLOps Weekly,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,25749,1668,142,46071,United Arab Emirates,0.241,38.11,28.48,41.06,#gpuinfrastructure|#AI|#AE,-2.0,9.66,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,86.61,66.73,https://youtube.example.com/watch?v=805737
YT-805738,2026-02-11T16:00:00,MLOps Weekly,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,18661,429,37,16874,Canada,-0.005,35.55,24.75,28.36,#gpuinfrastructure|#AI|#CA,-8.14,17.3,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,88.19,68.27,https://youtube.example.com/watch?v=805738
YT-805739,2026-02-11T04:00:00,Two Minute Papers,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,30850,2524,279,70148,Canada,0.064,35.55,26.15,36.94,#gpuinfrastructure|#AI|#CA,-8.14,17.3,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,88.19,68.27,https://youtube.example.com/watch?v=805739
YT-805740,2026-02-11T11:00:00,Two Minute Papers,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,15403,496,97,24441,Singapore,-0.199,39.42,19.85,35.37,#gpuinfrastructure|#AI|#SG,0.53,9.57,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,84.71,63.49,https://youtube.example.com/watch?v=805740
YT-805741,2026-02-11T07:00:00,Two Minute Papers,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,36992,999,88,72006,Singapore,-0.039,39.42,32.49,26.89,#gpuinfrastructure|#AI|#SG,0.53,9.57,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,84.71,63.49,https://youtube.example.com/watch?v=805741
YT-805742,2026-02-12T15:00:00,Fireship,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,117968,7428,1576,102053,United States,0.165,40.59,15.66,38.57,#gpuinfrastructure|#AI|#US,13.66,15.71,"Analysts note that gpu infrastructure usage patterns on Feb 12, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.34,69.91,https://youtube.example.com/watch?v=805742
YT-805743,2026-02-12T07:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,57015,3309,718,84340,United States,0.014,40.59,26.6,38.9,#gpuinfrastructure|#AI|#US,13.66,15.71,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.34,69.91,https://youtube.example.com/watch?v=805743
YT-805744,2026-02-12T08:00:00,Two Minute Papers,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,64488,4955,1066,121967,Germany,0.498,41.42,17.8,32.44,#gpuinfrastructure|#AI|#DE,15.51,17.61,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,91.74,66.99,https://youtube.example.com/watch?v=805744
YT-805745,2026-02-12T07:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,49473,4271,548,102446,Germany,0.339,41.42,23.84,30.82,#gpuinfrastructure|#AI|#DE,15.51,17.61,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,91.74,66.99,https://youtube.example.com/watch?v=805745
