job_id,posted_at,company,role,location,salary_usd,experience_years,skills,job_description,company_id,country,region,tech_category,hiring_index,funding_signal,sentiment_score,trend_score,popularity_growth_pct,volatility_metric,innovation_score,adoption_score,risk_indicator,source_platform
JOB-119672,2025-01-22T16:00:00,HashiCorp,Platform Reliability Engineer,Seattle,154726.0,5,"Docker, GitOps, Kubernetes, Terraform, CI/CD","HashiCorp is hiring a Platform Reliability Engineer in Seattle to scale devops initiatives across enterprise and developer workflows. The team is focused on global availability while supporting regional go-to-market launches. Candidates should be comfortable with Docker, GitOps, Kubernetes and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,55.73,1.05,0.151,40.35,1.93,5.67,72.54,79.64,low,LinkedIn
JOB-119673,2025-01-23T15:00:00,HashiCorp,Cloud Architect,Seattle,132694.0,4,"AWS, Kubernetes, Linux, Terraform, Observability","HashiCorp is hiring a Cloud Architect in Seattle to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with AWS, Kubernetes, Linux and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,63.33,1.05,0.224,40.23,0.32,6.62,72.94,79.77,low,LinkedIn
JOB-119674,2025-01-26T19:00:00,HashiCorp,Workflow Engineer,Seattle,169095.0,2,"n8n, Zapier, Workflows, Python, APIs","HashiCorp is hiring a Workflow Engineer in Seattle to scale automation initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting internal platform teams. Candidates should be comfortable with n8n, Zapier, Workflows and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,60.94,1.05,0.168,37.76,1.72,5.67,71.19,79.76,low,LinkedIn
JOB-119675,2025-01-26T11:00:00,HashiCorp,Platform Engineer,Seattle,161756.0,5,"Linux, Kubernetes, Terraform, AWS, Observability","HashiCorp is hiring a Platform Engineer in Seattle to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting production customers. Candidates should be comfortable with Linux, Kubernetes, Terraform and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,60.94,1.05,0.168,37.76,1.72,5.67,71.19,79.76,low,LinkedIn
JOB-119676,2025-01-27T20:00:00,HashiCorp,Workflow Engineer,New York,146990.0,4,"APIs, Zapier, Workflows, n8n, Python","HashiCorp is hiring a Workflow Engineer in New York to scale automation initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting internal platform teams. Candidates should be comfortable with APIs, Zapier, Workflows and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,60.86,1.05,0.071,39.1,3.97,5.83,72.32,77.71,low,LinkedIn
JOB-119677,2025-01-28T12:00:00,HashiCorp,Automation Engineer,San Francisco,138929.0,1,"Workflows, n8n, Zapier, APIs, Python","HashiCorp is hiring a Automation Engineer in San Francisco to scale automation initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting internal platform teams. Candidates should be comfortable with Workflows, n8n, Zapier and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,57.25,1.05,0.101,41.12,5.07,8.08,72.59,78.25,low,LinkedIn
JOB-119678,2025-01-28T21:00:00,HashiCorp,DevOps Engineer,San Francisco,173680.0,4,"Terraform, Docker, GitOps, CI/CD, Kubernetes","HashiCorp is hiring a DevOps Engineer in San Francisco to scale devops initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting regional go-to-market launches. Candidates should be comfortable with Terraform, Docker, GitOps and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,57.25,1.05,0.101,41.12,5.07,8.08,72.59,78.25,low,LinkedIn
JOB-119679,2025-01-29T09:00:00,HashiCorp,DevOps Engineer,Seattle,142622.0,5,"Terraform, CI/CD, Kubernetes, GitOps, Docker","HashiCorp is hiring a DevOps Engineer in Seattle to scale devops initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with Terraform, CI/CD, Kubernetes and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,58.63,1.05,0.121,39.65,-3.84,6.31,73.55,78.47,low,LinkedIn
JOB-119680,2025-01-31T14:00:00,HashiCorp,Workflow Engineer,Seattle,155932.0,4,"Zapier, APIs, Workflows, n8n, Python","HashiCorp is hiring a Workflow Engineer in Seattle to scale automation initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting regional go-to-market launches. Candidates should be comfortable with Zapier, APIs, Workflows and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,59.13,1.05,0.144,37.87,-1.71,6.94,70.06,78.44,low,LinkedIn
JOB-119681,2025-01-31T18:00:00,HashiCorp,Cloud Architect,San Francisco,183089.0,7,"Terraform, AWS, Kubernetes, Observability, Linux","HashiCorp is hiring a Cloud Architect in San Francisco to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting open-source contributors. Candidates should be comfortable with Terraform, AWS, Kubernetes and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,59.13,1.05,0.144,37.87,-1.71,6.94,70.06,78.44,low,LinkedIn
JOB-119682,2025-02-03T09:00:00,HashiCorp,Site Reliability Engineer,Austin,152019.0,2,"Observability, Terraform, Kubernetes, Linux, AWS","HashiCorp is hiring a Site Reliability Engineer in Austin to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on global availability while supporting internal platform teams. Candidates should be comfortable with Observability, Terraform, Kubernetes and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,54.75,1.05,0.151,38.64,8.46,8.78,70.49,78.43,low,LinkedIn
JOB-119683,2025-02-03T16:00:00,HashiCorp,Platform Reliability Engineer,Austin,175770.0,6,"Kubernetes, Docker, CI/CD, GitOps, Terraform","HashiCorp is hiring a Platform Reliability Engineer in Austin to scale devops initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting regional go-to-market launches. Candidates should be comfortable with Kubernetes, Docker, CI/CD and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,54.75,1.05,0.151,38.64,8.46,8.78,70.49,78.43,low,LinkedIn
JOB-119684,2025-02-04T20:00:00,HashiCorp,Automation Engineer,New York,131242.0,2,"APIs, Zapier, Python, n8n, Workflows","HashiCorp is hiring a Automation Engineer in New York to scale automation initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting internal platform teams. Candidates should be comfortable with APIs, Zapier, Python and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,57.74,1.05,0.137,40.03,3.74,7.12,72.39,76.09,low,LinkedIn
JOB-119685,2025-02-04T08:00:00,HashiCorp,Release Engineer,New York,169837.0,1,"GitOps, Terraform, CI/CD, Kubernetes, Docker","HashiCorp is hiring a Release Engineer in New York to scale devops initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting open-source contributors. Candidates should be comfortable with GitOps, Terraform, CI/CD and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,57.74,1.05,0.137,40.03,3.74,7.12,72.39,76.09,low,LinkedIn
JOB-119686,2025-02-06T18:00:00,HashiCorp,Automation Engineer,Seattle,168035.0,6,"Zapier, n8n, Python, APIs, Workflows","HashiCorp is hiring a Automation Engineer in Seattle to scale automation initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting regional go-to-market launches. Candidates should be comfortable with Zapier, n8n, Python and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,65.94,1.05,0.177,38.59,-0.28,5.61,70.63,78.06,low,LinkedIn
JOB-119687,2025-02-06T13:00:00,HashiCorp,Platform Reliability Engineer,Austin,162800.0,3,"Docker, CI/CD, Terraform, GitOps, Kubernetes","HashiCorp is hiring a Platform Reliability Engineer in Austin to scale devops initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting internal platform teams. Candidates should be comfortable with Docker, CI/CD, Terraform and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,65.94,1.05,0.177,38.59,-0.28,5.61,70.63,78.06,low,LinkedIn
JOB-119688,2025-02-07T10:00:00,HashiCorp,Platform Engineer,San Francisco,151695.0,6,"Observability, Kubernetes, AWS, Linux, Terraform","HashiCorp is hiring a Platform Engineer in San Francisco to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting open-source contributors. Candidates should be comfortable with Observability, Kubernetes, AWS and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,64.54,1.05,0.137,38.01,-1.33,6.23,72.7,79.87,low,LinkedIn
JOB-119689,2025-02-07T16:00:00,HashiCorp,Cloud Architect,San Francisco,171746.0,7,"Kubernetes, Observability, AWS, Terraform, Linux","HashiCorp is hiring a Cloud Architect in San Francisco to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on global availability while supporting internal platform teams. Candidates should be comfortable with Kubernetes, Observability, AWS and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,64.54,1.05,0.137,38.01,-1.33,6.23,72.7,79.87,low,LinkedIn
JOB-119690,2025-02-08T19:00:00,HashiCorp,Cloud Architect,San Francisco,149464.0,5,"Kubernetes, Linux, AWS, Terraform, Observability","HashiCorp is hiring a Cloud Architect in San Francisco to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with Kubernetes, Linux, AWS and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,61.55,1.05,0.104,37.78,-0.79,7.36,72.21,77.24,low,LinkedIn
JOB-119691,2025-02-09T08:00:00,HashiCorp,Automation Engineer,Austin,174981.0,4,"Python, Zapier, Workflows, APIs, n8n","HashiCorp is hiring a Automation Engineer in Austin to scale automation initiatives across enterprise and developer workflows. The team is focused on global availability while supporting production customers. Candidates should be comfortable with Python, Zapier, Workflows and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,55.64,1.05,0.149,35.74,-5.58,7.1,71.91,78.06,low,LinkedIn
JOB-119692,2025-02-10T08:00:00,HashiCorp,Release Engineer,San Francisco,143721.0,4,"GitOps, CI/CD, Docker, Terraform, Kubernetes","HashiCorp is hiring a Release Engineer in San Francisco to scale devops initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting regional go-to-market launches. Candidates should be comfortable with GitOps, CI/CD, Docker and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,58.54,1.05,0.131,36.93,3.6,6.75,72.16,78.74,low,LinkedIn
JOB-119693,2025-02-11T09:00:00,HashiCorp,Automation Engineer,New York,127404.0,2,"Python, n8n, Workflows, Zapier, APIs","HashiCorp is hiring a Automation Engineer in New York to scale automation initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with Python, n8n, Workflows and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,60.5,1.05,0.256,39.07,6.05,7.01,72.53,77.66,low,LinkedIn
JOB-119694,2025-02-11T12:00:00,HashiCorp,Solution Architect,San Francisco,170330.0,6,"APIs, Python, n8n, Workflows, Zapier","HashiCorp is hiring a Solution Architect in San Francisco to scale automation initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting open-source contributors. Candidates should be comfortable with APIs, Python, n8n and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,60.5,1.05,0.256,39.07,6.05,7.01,72.53,77.66,low,LinkedIn
JOB-119695,2025-02-12T21:00:00,HashiCorp,Workflow Engineer,San Francisco,182725.0,3,"n8n, Zapier, Python, Workflows, APIs","HashiCorp is hiring a Workflow Engineer in San Francisco to scale automation initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting open-source contributors. Candidates should be comfortable with n8n, Zapier, Python and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,65.09,1.05,-0.016,38.38,-1.37,5.53,71.46,80.16,low,LinkedIn
JOB-119696,2025-02-12T11:00:00,HashiCorp,Site Reliability Engineer,Seattle,155216.0,2,"AWS, Kubernetes, Observability, Linux, Terraform","HashiCorp is hiring a Site Reliability Engineer in Seattle to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting production customers. Candidates should be comfortable with AWS, Kubernetes, Observability and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,65.09,1.05,-0.016,38.38,-1.37,5.53,71.46,80.16,low,LinkedIn
JOB-119697,2025-02-12T08:00:00,HashiCorp,Release Engineer,Austin,137985.0,2,"CI/CD, Kubernetes, Terraform, GitOps, Docker","HashiCorp is hiring a Release Engineer in Austin to scale devops initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with CI/CD, Kubernetes, Terraform and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,65.09,1.05,-0.016,38.38,-1.37,5.53,71.46,80.16,low,LinkedIn
JOB-119698,2025-02-12T20:00:00,HashiCorp,Platform Engineer,Seattle,151858.0,3,"Kubernetes, Observability, Linux, AWS, Terraform","HashiCorp is hiring a Platform Engineer in Seattle to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with Kubernetes, Observability, Linux and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,65.09,1.05,-0.016,38.38,-1.37,5.53,71.46,80.16,low,LinkedIn
JOB-119699,2025-02-13T20:00:00,HashiCorp,Cloud Architect,San Francisco,175505.0,6,"Kubernetes, AWS, Linux, Terraform, Observability","HashiCorp is hiring a Cloud Architect in San Francisco to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting regional go-to-market launches. Candidates should be comfortable with Kubernetes, AWS, Linux and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,63.29,1.05,0.02,38.38,0.39,7.27,74.01,79.4,low,LinkedIn
JOB-119700,2025-02-13T14:00:00,HashiCorp,Release Engineer,Austin,144126.0,3,"Kubernetes, GitOps, Terraform, Docker, CI/CD","HashiCorp is hiring a Release Engineer in Austin to scale devops initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting internal platform teams. Candidates should be comfortable with Kubernetes, GitOps, Terraform and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,63.29,1.05,0.02,38.38,0.39,7.27,74.01,79.4,low,LinkedIn
JOB-119701,2025-02-14T16:00:00,HashiCorp,Solution Architect,Austin,140772.0,2,"APIs, Python, Zapier, Workflows, n8n","HashiCorp is hiring a Solution Architect in Austin to scale automation initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting internal platform teams. Candidates should be comfortable with APIs, Python, Zapier and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,56.15,1.05,0.111,36.59,-5.38,6.58,71.64,77.62,low,LinkedIn
JOB-119702,2025-02-15T11:00:00,HashiCorp,Cloud Architect,Austin,146429.0,6,"Kubernetes, Linux, AWS, Observability, Terraform","HashiCorp is hiring a Cloud Architect in Austin to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting open-source contributors. Candidates should be comfortable with Kubernetes, Linux, AWS and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,53.37,1.05,0.142,34.82,-4.99,7.08,71.84,77.39,low,LinkedIn
JOB-119703,2025-02-16T09:00:00,HashiCorp,Workflow Engineer,New York,146672.0,6,"Zapier, Workflows, Python, APIs, n8n","HashiCorp is hiring a Workflow Engineer in New York to scale automation initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting internal platform teams. Candidates should be comfortable with Zapier, Workflows, Python and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,58.89,1.05,0.184,36.05,3.53,6.33,71.4,79.4,low,LinkedIn
JOB-119704,2025-02-16T19:00:00,HashiCorp,DevOps Engineer,New York,144014.0,5,"GitOps, Docker, Terraform, CI/CD, Kubernetes","HashiCorp is hiring a DevOps Engineer in New York to scale devops initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting open-source contributors. Candidates should be comfortable with GitOps, Docker, Terraform and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,58.89,1.05,0.184,36.05,3.53,6.33,71.4,79.4,low,LinkedIn
JOB-119705,2025-02-17T17:00:00,HashiCorp,Release Engineer,Seattle,140708.0,3,"Terraform, Docker, Kubernetes, CI/CD, GitOps","HashiCorp is hiring a Release Engineer in Seattle to scale devops initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting production customers. Candidates should be comfortable with Terraform, Docker, Kubernetes and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,65.32,1.05,0.052,37.24,3.34,8.27,69.35,81.0,low,LinkedIn
JOB-119706,2025-02-18T14:00:00,HashiCorp,Workflow Engineer,Austin,138535.0,3,"Zapier, Workflows, APIs, Python, n8n","HashiCorp is hiring a Workflow Engineer in Austin to scale automation initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting regional go-to-market launches. Candidates should be comfortable with Zapier, Workflows, APIs and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,56.58,1.05,0.078,36.81,-0.41,6.74,74.44,79.55,low,LinkedIn
JOB-119707,2025-02-20T18:00:00,HashiCorp,Workflow Engineer,Seattle,143410.0,2,"Python, APIs, n8n, Workflows, Zapier","HashiCorp is hiring a Workflow Engineer in Seattle to scale automation initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting production customers. Candidates should be comfortable with Python, APIs, n8n and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,59.96,1.05,0.172,36.93,-2.64,6.91,71.92,77.96,low,LinkedIn
JOB-119708,2025-02-21T19:00:00,HashiCorp,Release Engineer,Austin,144097.0,1,"Terraform, CI/CD, Docker, GitOps, Kubernetes","HashiCorp is hiring a Release Engineer in Austin to scale devops initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting open-source contributors. Candidates should be comfortable with Terraform, CI/CD, Docker and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,59.24,1.05,-0.004,35.77,-4.1,7.58,71.0,80.56,low,LinkedIn
JOB-119709,2025-02-21T17:00:00,HashiCorp,DevOps Engineer,Seattle,150944.0,3,"Terraform, Kubernetes, CI/CD, Docker, GitOps","HashiCorp is hiring a DevOps Engineer in Seattle to scale devops initiatives across enterprise and developer workflows. The team is focused on global availability while supporting open-source contributors. Candidates should be comfortable with Terraform, Kubernetes, CI/CD and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,59.24,1.05,-0.004,35.77,-4.1,7.58,71.0,80.56,low,LinkedIn
JOB-119710,2025-02-22T12:00:00,HashiCorp,Site Reliability Engineer,Austin,150883.0,2,"Observability, Terraform, AWS, Linux, Kubernetes","HashiCorp is hiring a Site Reliability Engineer in Austin to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting open-source contributors. Candidates should be comfortable with Observability, Terraform, AWS and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,63.86,1.05,0.127,35.51,-0.01,6.64,72.12,81.03,low,LinkedIn
JOB-119711,2025-02-22T18:00:00,HashiCorp,Platform Reliability Engineer,Austin,137245.0,3,"Kubernetes, GitOps, Docker, Terraform, CI/CD","HashiCorp is hiring a Platform Reliability Engineer in Austin to scale devops initiatives across enterprise and developer workflows. The team is focused on global availability while supporting open-source contributors. Candidates should be comfortable with Kubernetes, GitOps, Docker and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,63.86,1.05,0.127,35.51,-0.01,6.64,72.12,81.03,low,LinkedIn
JOB-119712,2025-02-24T14:00:00,HashiCorp,Cloud Architect,New York,150733.0,4,"Linux, Kubernetes, Observability, AWS, Terraform","HashiCorp is hiring a Cloud Architect in New York to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting open-source contributors. Candidates should be comfortable with Linux, Kubernetes, Observability and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,60.86,1.05,0.078,35.13,-2.76,7.1,72.29,78.94,low,LinkedIn
JOB-119713,2025-02-25T12:00:00,HashiCorp,DevOps Engineer,San Francisco,144528.0,4,"Docker, Terraform, GitOps, CI/CD, Kubernetes","HashiCorp is hiring a DevOps Engineer in San Francisco to scale devops initiatives across enterprise and developer workflows. The team is focused on global availability while supporting regional go-to-market launches. Candidates should be comfortable with Docker, Terraform, GitOps and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,57.63,1.05,-0.043,37.33,6.26,6.73,71.49,80.18,low,LinkedIn
JOB-119714,2025-02-25T11:00:00,HashiCorp,Cloud Architect,Austin,151836.0,6,"Kubernetes, Observability, Linux, AWS, Terraform","HashiCorp is hiring a Cloud Architect in Austin to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting internal platform teams. Candidates should be comfortable with Kubernetes, Observability, Linux and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,57.63,1.05,-0.043,37.33,6.26,6.73,71.49,80.18,low,LinkedIn
JOB-119715,2025-02-25T19:00:00,HashiCorp,Platform Reliability Engineer,Seattle,174690.0,5,"Docker, CI/CD, Terraform, GitOps, Kubernetes","HashiCorp is hiring a Platform Reliability Engineer in Seattle to scale devops initiatives across enterprise and developer workflows. The team is focused on global availability while supporting regional go-to-market launches. Candidates should be comfortable with Docker, CI/CD, Terraform and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,57.63,1.05,-0.043,37.33,6.26,6.73,71.49,80.18,low,LinkedIn
JOB-119716,2025-02-27T09:00:00,HashiCorp,Workflow Engineer,New York,157600.0,2,"APIs, Zapier, n8n, Workflows, Python","HashiCorp is hiring a Workflow Engineer in New York to scale automation initiatives across enterprise and developer workflows. The team is focused on global availability while supporting regional go-to-market launches. Candidates should be comfortable with APIs, Zapier, n8n and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,58.97,1.05,0.128,36.37,-3.88,5.96,72.27,75.88,low,LinkedIn
JOB-119717,2025-02-27T08:00:00,HashiCorp,Release Engineer,San Francisco,151753.0,4,"Kubernetes, GitOps, CI/CD, Terraform, Docker","HashiCorp is hiring a Release Engineer in San Francisco to scale devops initiatives across enterprise and developer workflows. The team is focused on global availability while supporting open-source contributors. Candidates should be comfortable with Kubernetes, GitOps, CI/CD and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,58.97,1.05,0.128,36.37,-3.88,5.96,72.27,75.88,low,LinkedIn
JOB-119718,2025-02-28T11:00:00,HashiCorp,Cloud Architect,Austin,169559.0,4,"AWS, Observability, Terraform, Linux, Kubernetes","HashiCorp is hiring a Cloud Architect in Austin to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting internal platform teams. Candidates should be comfortable with AWS, Observability, Terraform and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,53.42,1.05,0.122,35.49,-2.33,5.35,71.61,79.51,low,LinkedIn
JOB-119719,2025-03-02T10:00:00,HashiCorp,Platform Engineer,Austin,182748.0,5,"Kubernetes, AWS, Observability, Linux, Terraform","HashiCorp is hiring a Platform Engineer in Austin to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting regional go-to-market launches. Candidates should be comfortable with Kubernetes, AWS, Observability and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,55.33,1.05,0.052,34.54,-0.84,6.21,70.03,78.37,low,LinkedIn
JOB-119720,2025-03-02T14:00:00,HashiCorp,Release Engineer,Seattle,154619.0,4,"Kubernetes, Terraform, CI/CD, GitOps, Docker","HashiCorp is hiring a Release Engineer in Seattle to scale devops initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting production customers. Candidates should be comfortable with Kubernetes, Terraform, CI/CD and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,55.33,1.05,0.052,34.54,-0.84,6.21,70.03,78.37,low,LinkedIn
JOB-119721,2025-03-04T15:00:00,HashiCorp,Workflow Engineer,Austin,127577.0,1,"Workflows, Zapier, n8n, APIs, Python","HashiCorp is hiring a Workflow Engineer in Austin to scale automation initiatives across enterprise and developer workflows. The team is focused on global availability while supporting production customers. Candidates should be comfortable with Workflows, Zapier, n8n and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,56.19,1.05,0.035,37.12,3.16,6.63,69.85,79.35,low,LinkedIn
JOB-119722,2025-03-04T13:00:00,HashiCorp,DevOps Engineer,San Francisco,141876.0,3,"Kubernetes, CI/CD, Terraform, Docker, GitOps","HashiCorp is hiring a DevOps Engineer in San Francisco to scale devops initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting production customers. Candidates should be comfortable with Kubernetes, CI/CD, Terraform and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,56.19,1.05,0.035,37.12,3.16,6.63,69.85,79.35,low,LinkedIn
JOB-119723,2025-03-04T18:00:00,HashiCorp,Release Engineer,Austin,147521.0,4,"Kubernetes, CI/CD, Terraform, Docker, GitOps","HashiCorp is hiring a Release Engineer in Austin to scale devops initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting production customers. Candidates should be comfortable with Kubernetes, CI/CD, Terraform and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,56.19,1.05,0.035,37.12,3.16,6.63,69.85,79.35,low,LinkedIn
JOB-119724,2025-03-04T14:00:00,HashiCorp,DevOps Engineer,Seattle,151213.0,2,"GitOps, Docker, Kubernetes, CI/CD, Terraform","HashiCorp is hiring a DevOps Engineer in Seattle to scale devops initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting production customers. Candidates should be comfortable with GitOps, Docker, Kubernetes and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,56.19,1.05,0.035,37.12,3.16,6.63,69.85,79.35,low,LinkedIn
JOB-119725,2025-03-04T10:00:00,HashiCorp,DevOps Engineer,Seattle,145217.0,3,"Terraform, Kubernetes, GitOps, CI/CD, Docker","HashiCorp is hiring a DevOps Engineer in Seattle to scale devops initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting open-source contributors. Candidates should be comfortable with Terraform, Kubernetes, GitOps and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,56.19,1.05,0.035,37.12,3.16,6.63,69.85,79.35,low,LinkedIn
JOB-119726,2025-03-05T09:00:00,HashiCorp,Platform Reliability Engineer,San Francisco,138207.0,3,"Kubernetes, Terraform, CI/CD, Docker, GitOps","HashiCorp is hiring a Platform Reliability Engineer in San Francisco to scale devops initiatives across enterprise and developer workflows. The team is focused on global availability while supporting internal platform teams. Candidates should be comfortable with Kubernetes, Terraform, CI/CD and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,57.63,1.05,-0.02,37.94,3.11,7.29,71.07,77.08,low,LinkedIn
JOB-119727,2025-03-05T11:00:00,HashiCorp,Release Engineer,Austin,153859.0,6,"Terraform, Docker, GitOps, CI/CD, Kubernetes","HashiCorp is hiring a Release Engineer in Austin to scale devops initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting internal platform teams. Candidates should be comfortable with Terraform, Docker, GitOps and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,57.63,1.05,-0.02,37.94,3.11,7.29,71.07,77.08,low,LinkedIn
JOB-119728,2025-03-06T08:00:00,HashiCorp,Release Engineer,New York,139834.0,3,"GitOps, Kubernetes, CI/CD, Docker, Terraform","HashiCorp is hiring a Release Engineer in New York to scale devops initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting open-source contributors. Candidates should be comfortable with GitOps, Kubernetes, CI/CD and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,59.91,1.05,0.173,35.75,-6.03,6.9,72.17,79.31,low,LinkedIn
