tweet_id,created_at,username,followers,tech_topic,sentiment,likes,retweets,content,company_id,company,country,region,trend_score,sentiment_score,funding_estimate_musd,hiring_activity_index,hashtags,popularity_growth_pct,volatility_metric,ai_summary,risk_indicator,innovation_score,adoption_score,source_reference
TWT-220129,2025-01-20T20:32:00,vector_69731,55958,GPU Infrastructure,positive,3069,723,Figure keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #CA #figure,CMP-020,Figure,Canada,North America,29.97,0.318,166.67,49.96,#GPU|#CA|#figure,-0.23,10.85,"Analysts note that gpu infrastructure usage patterns on Jan 20, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,92.48,62.4,https://x.example.com/CMP-020/220129
TWT-220130,2025-01-21T21:08:00,infra_61481,6273,GPU Infrastructure,neutral,1319,143,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on cost-efficient deployment. #GPU #AE #coreweave,CMP-019,CoreWeave,United Arab Emirates,Middle East,28.24,0.171,155.93,53.47,#GPU|#AE|#coreweave,2.48,12.37,"Analysts note that gpu infrastructure usage patterns on Jan 21, 2025 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,83.07,64.37,https://x.example.com/CMP-019/220130
TWT-220131,2025-01-22T00:38:00,agent_85171,3268,GPU Infrastructure,positive,1608,560,Figure keeps showing up in GPU Infrastructure discussions as teams focus on GPU capacity. #GPU #CA #figure,CMP-020,Figure,Canada,North America,28.36,0.337,166.82,51.97,#GPU|#CA|#figure,-14.06,14.93,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,86.87,64.03,https://x.example.com/CMP-020/220131
TWT-220132,2025-01-23T23:50:00,cloud_72613,16923,GPU Infrastructure,positive,1786,357,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on GPU capacity. #GPU #JP #coreweave,CMP-019,CoreWeave,Japan,Asia,27.98,0.482,162.66,53.5,#GPU|#JP|#coreweave,-11.86,13.78,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,83.77,60.94,https://x.example.com/CMP-019/220132
TWT-220133,2025-01-24T08:00:00,data_2073,9585,GPU Infrastructure,positive,2173,352,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on GPU capacity. #GPU #IN #nvidia,CMP-004,NVIDIA,India,Asia,33.33,0.193,165.25,48.47,#GPU|#IN|#nvidia,18.32,22.52,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,87.54,63.81,https://x.example.com/CMP-004/220133
TWT-220134,2025-01-26T12:22:00,founder_98167,5443,GPU Infrastructure,positive,1375,637,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on GPU capacity. #GPU #UK #nvidia,CMP-004,NVIDIA,United Kingdom,Europe,28.5,0.201,165.8,44.73,#GPU|#UK|#nvidia,-7.54,12.53,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,90.13,61.06,https://x.example.com/CMP-004/220134
TWT-220135,2025-01-26T15:30:00,infra_8103,47110,GPU Infrastructure,positive,2407,924,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #JP #nvidia,CMP-004,NVIDIA,Japan,Asia,28.82,0.225,159.03,47.82,#GPU|#JP|#nvidia,8.11,13.23,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.5,61.61,https://x.example.com/CMP-004/220135
TWT-220136,2025-01-26T12:39:00,founder_58421,20930,GPU Infrastructure,neutral,1948,555,Figure keeps showing up in GPU Infrastructure discussions as teams focus on governance. #GPU #FR #figure,CMP-020,Figure,France,Europe,26.74,-0.128,175.23,59.98,#GPU|#FR|#figure,10.87,12.68,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,86.32,66.98,https://x.example.com/CMP-020/220136
TWT-220137,2025-01-27T09:41:00,secure_28385,7669,GPU Infrastructure,neutral,1734,289,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #AE #nvidia,CMP-004,NVIDIA,United Arab Emirates,Middle East,30.77,0.156,166.75,52.01,#GPU|#AE|#nvidia,7.89,15.17,"Analysts note that gpu infrastructure usage patterns on Jan 27, 2025 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,85.09,64.65,https://x.example.com/CMP-004/220137
TWT-220138,2025-01-27T08:05:00,infra_57981,10297,GPU Infrastructure,positive,1461,550,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on cost-efficient deployment. #GPU #FR #coreweave,CMP-019,CoreWeave,France,Europe,24.99,0.247,151.11,49.63,#GPU|#FR|#coreweave,-6.54,16.41,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,85.2,61.92,https://x.example.com/CMP-019/220138
TWT-220139,2025-01-28T08:51:00,agent_6393,5701,GPU Infrastructure,positive,1518,588,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #CN #coreweave,CMP-019,CoreWeave,China,Asia,28.41,0.778,155.68,49.21,#GPU|#CN|#coreweave,-6.08,11.69,"Analysts note that gpu infrastructure usage patterns on Jan 28, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,83.84,62.19,https://x.example.com/CMP-019/220139
TWT-220140,2025-01-29T07:34:00,cloud_65202,37755,GPU Infrastructure,positive,2583,587,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #UK #coreweave,CMP-019,CoreWeave,United Kingdom,Europe,30.68,0.668,170.49,46.2,#GPU|#UK|#coreweave,-5.62,12.69,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,84.05,63.3,https://x.example.com/CMP-019/220140
TWT-220141,2025-01-29T13:24:00,secure_6930,5141,GPU Infrastructure,positive,1620,528,Figure keeps showing up in GPU Infrastructure discussions as teams focus on cost-efficient deployment. #GPU #UK #figure,CMP-020,Figure,United Kingdom,Europe,30.68,0.59,166.5,50.34,#GPU|#UK|#figure,-5.62,12.69,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,84.05,63.3,https://x.example.com/CMP-020/220141
TWT-220142,2025-01-29T13:32:00,secure_8851,4114,GPU Infrastructure,positive,1939,486,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on developer adoption. #GPU #CA #nvidia,CMP-004,NVIDIA,Canada,North America,29.25,0.432,163.85,51.23,#GPU|#CA|#nvidia,2.66,9.71,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.13,66.69,https://x.example.com/CMP-004/220142
TWT-220143,2025-01-31T14:53:00,vector_37734,46985,GPU Infrastructure,neutral,2089,690,Figure keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #US #figure,CMP-020,Figure,United States,North America,25.14,0.14,150.0,45.2,#GPU|#US|#figure,-13.64,16.21,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",elevated,88.35,61.32,https://x.example.com/CMP-020/220143
TWT-220144,2025-01-31T07:53:00,vector_12755,16091,GPU Infrastructure,positive,1839,701,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on GPU capacity. #GPU #US #nvidia,CMP-004,NVIDIA,United States,North America,25.14,0.314,166.6,43.03,#GPU|#US|#nvidia,-13.64,16.21,"Analysts note that gpu infrastructure usage patterns on Jan 31, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,88.35,61.32,https://x.example.com/CMP-004/220144
TWT-220145,2025-01-31T10:05:00,model_91501,27883,GPU Infrastructure,neutral,2181,603,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on governance. #GPU #IN #coreweave,CMP-019,CoreWeave,India,Asia,24.99,-0.071,174.45,48.59,#GPU|#IN|#coreweave,-5.54,14.7,"Analysts note that gpu infrastructure usage patterns on Jan 31, 2025 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,87.83,62.21,https://x.example.com/CMP-019/220145
TWT-220146,2025-02-01T08:48:00,data_96026,8068,GPU Infrastructure,negative,1579,449,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on governance. #GPU #FR #nvidia,CMP-004,NVIDIA,France,Europe,29.27,-0.343,155.92,53.11,#GPU|#FR|#nvidia,-8.15,15.3,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Interest is still present, but reliability, cost, and security concerns are slowing near-term expansion for some teams.",moderate,86.52,61.7,https://x.example.com/CMP-004/220146
TWT-220147,2025-02-03T21:02:00,vector_26471,20332,GPU Infrastructure,positive,2024,651,Figure keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #DE #figure,CMP-020,Figure,Germany,Europe,26.64,0.53,144.58,49.48,#GPU|#DE|#figure,0.34,11.19,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,84.01,59.27,https://x.example.com/CMP-020/220147
TWT-220148,2025-02-03T05:14:00,gpu_1011,8641,GPU Infrastructure,negative,1924,635,Figure keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #CN #figure,CMP-020,Figure,China,Asia,31.51,-0.29,152.41,44.72,#GPU|#CN|#figure,13.79,18.69,"Analysts note that gpu infrastructure usage patterns on Feb 03, 2025 reflect both hype and practical deployment pressure. Interest is still present, but reliability, cost, and security concerns are slowing near-term expansion for some teams.",elevated,82.75,56.92,https://x.example.com/CMP-020/220148
TWT-220149,2025-02-05T18:15:00,ml_76393,14451,GPU Infrastructure,positive,1680,487,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on cost-efficient deployment. #GPU #US #nvidia,CMP-004,NVIDIA,United States,North America,27.2,0.208,161.45,57.61,#GPU|#US|#nvidia,0.15,12.07,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,84.82,65.36,https://x.example.com/CMP-004/220149
TWT-220150,2025-02-05T17:55:00,data_11772,16407,GPU Infrastructure,neutral,1656,466,Figure keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #CN #figure,CMP-020,Figure,China,Asia,28.06,0.101,148.85,51.12,#GPU|#CN|#figure,4.39,11.47,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,91.77,58.92,https://x.example.com/CMP-020/220150
TWT-220151,2025-02-06T17:17:00,cloud_34379,23009,GPU Infrastructure,neutral,2101,491,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on developer adoption. #GPU #FR #nvidia,CMP-004,NVIDIA,France,Europe,29.63,-0.03,154.73,38.78,#GPU|#FR|#nvidia,2.77,12.18,"Analysts note that gpu infrastructure usage patterns on Feb 06, 2025 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,88.48,62.31,https://x.example.com/CMP-004/220151
TWT-220152,2025-02-07T09:49:00,model_13290,7268,GPU Infrastructure,neutral,1938,586,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on governance. #GPU #CA #coreweave,CMP-019,CoreWeave,Canada,North America,30.55,0.113,161.27,50.36,#GPU|#CA|#coreweave,5.49,16.37,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",elevated,85.27,63.6,https://x.example.com/CMP-019/220152
TWT-220153,2025-02-07T00:49:00,agent_70737,6580,GPU Infrastructure,negative,1435,306,Figure keeps showing up in GPU Infrastructure discussions as teams focus on governance. #GPU #JP #figure,CMP-020,Figure,Japan,Asia,30.08,-0.297,149.54,55.91,#GPU|#JP|#figure,8.61,16.2,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Interest is still present, but reliability, cost, and security concerns are slowing near-term expansion for some teams.",elevated,86.29,59.81,https://x.example.com/CMP-020/220153
TWT-220154,2025-02-08T16:29:00,gpu_51489,10223,GPU Infrastructure,positive,1322,340,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #SG #coreweave,CMP-019,CoreWeave,Singapore,Asia,26.14,0.568,143.54,53.06,#GPU|#SG|#coreweave,-6.82,11.07,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,86.81,57.67,https://x.example.com/CMP-019/220154
TWT-220155,2025-02-08T03:18:00,vector_85163,25579,GPU Infrastructure,negative,1345,522,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on GPU capacity. #GPU #CN #coreweave,CMP-019,CoreWeave,China,Asia,26.79,-0.348,166.49,43.62,#GPU|#CN|#coreweave,2.41,10.15,"Analysts note that gpu infrastructure usage patterns on Feb 08, 2025 reflect both hype and practical deployment pressure. Interest is still present, but reliability, cost, and security concerns are slowing near-term expansion for some teams.",moderate,86.39,64.7,https://x.example.com/CMP-019/220155
TWT-220156,2025-02-09T15:52:00,data_41043,10527,GPU Infrastructure,positive,1509,646,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on governance. #GPU #US #nvidia,CMP-004,NVIDIA,United States,North America,25.92,0.631,149.98,55.08,#GPU|#US|#nvidia,5.68,11.6,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,90.84,56.2,https://x.example.com/CMP-004/220156
TWT-220157,2025-02-09T21:23:00,vector_86082,19001,GPU Infrastructure,positive,1883,531,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on developer adoption. #GPU #UK #coreweave,CMP-019,CoreWeave,United Kingdom,Europe,30.38,0.38,163.08,52.88,#GPU|#UK|#coreweave,9.13,17.7,"Analysts note that gpu infrastructure usage patterns on Feb 09, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,88.08,65.21,https://x.example.com/CMP-019/220157
TWT-220158,2025-02-10T18:30:00,founder_50741,8631,GPU Infrastructure,positive,1734,263,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on developer adoption. #GPU #US #nvidia,CMP-004,NVIDIA,United States,North America,27.43,0.482,156.95,41.71,#GPU|#US|#nvidia,5.86,10.57,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,89.62,61.4,https://x.example.com/CMP-004/220158
TWT-220159,2025-02-10T22:37:00,founder_60245,5977,GPU Infrastructure,positive,1589,490,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on GPU capacity. #GPU #SG #nvidia,CMP-004,NVIDIA,Singapore,Asia,27.26,0.414,172.62,47.64,#GPU|#SG|#nvidia,0.89,9.79,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,85.93,64.62,https://x.example.com/CMP-004/220159
TWT-220160,2025-02-11T22:17:00,data_17684,16222,GPU Infrastructure,positive,1931,498,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on cost-efficient deployment. #GPU #US #nvidia,CMP-004,NVIDIA,United States,North America,28.75,0.302,150.94,61.59,#GPU|#US|#nvidia,4.79,10.46,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,84.79,63.32,https://x.example.com/CMP-004/220160
TWT-220161,2025-02-11T08:05:00,vector_69880,10943,GPU Infrastructure,positive,1495,257,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on cost-efficient deployment. #GPU #US #nvidia,CMP-004,NVIDIA,United States,North America,28.75,0.24,158.14,43.4,#GPU|#US|#nvidia,4.79,10.46,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,84.79,63.32,https://x.example.com/CMP-004/220161
TWT-220162,2025-02-11T17:55:00,infra_94941,11480,GPU Infrastructure,positive,1958,564,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on GPU capacity. #GPU #IN #nvidia,CMP-004,NVIDIA,India,Asia,31.31,0.589,153.47,41.2,#GPU|#IN|#nvidia,-9.29,16.06,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,86.12,61.5,https://x.example.com/CMP-004/220162
TWT-220163,2025-02-12T01:38:00,secure_64048,11317,GPU Infrastructure,neutral,2015,545,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #US #coreweave,CMP-019,CoreWeave,United States,North America,29.24,-0.105,165.5,54.99,#GPU|#US|#coreweave,1.72,10.26,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,88.09,64.57,https://x.example.com/CMP-019/220163
TWT-220164,2025-02-12T18:21:00,founder_41332,58100,GPU Infrastructure,neutral,2587,956,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #AE #coreweave,CMP-019,CoreWeave,United Arab Emirates,Middle East,28.61,-0.147,151.14,50.73,#GPU|#AE|#coreweave,-8.09,11.02,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,89.9,58.33,https://x.example.com/CMP-019/220164
TWT-220165,2025-02-12T18:52:00,infra_30441,5122,GPU Infrastructure,neutral,1832,533,Figure keeps showing up in GPU Infrastructure discussions as teams focus on developer adoption. #GPU #CN #figure,CMP-020,Figure,China,Asia,29.34,-0.018,156.9,61.41,#GPU|#CN|#figure,5.76,11.32,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,89.25,59.3,https://x.example.com/CMP-020/220165
TWT-220166,2025-02-13T17:26:00,infra_54381,101464,GPU Infrastructure,neutral,3015,710,Figure keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #IN #figure,CMP-020,Figure,India,Asia,27.94,0.066,154.83,47.79,#GPU|#IN|#figure,0.27,9.35,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,87.99,60.65,https://x.example.com/CMP-020/220166
TWT-220167,2025-02-13T03:56:00,data_75763,5186,GPU Infrastructure,,1613,779,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on agent quality. #GPU #UK #coreweave,CMP-019,CoreWeave,United Kingdom,Europe,25.86,0.366,165.8,45.82,#GPU|#UK|#coreweave,-11.84,15.64,"Analysts note that gpu infrastructure usage patterns on Feb 13, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,83.8,63.0,https://x.example.com/CMP-019/220167
TWT-220168,2025-02-13T22:35:00,gpu_19430,29090,GPU Infrastructure,neutral,2200,726,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on developer adoption. #GPU #CN #nvidia,CMP-004,NVIDIA,China,Asia,27.28,0.151,163.34,57.18,#GPU|#CN|#nvidia,-7.01,12.03,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,84.62,65.52,https://x.example.com/CMP-004/220168
TWT-220169,2025-02-14T23:40:00,gpu_58192,30296,GPU Infrastructure,positive,2146,946,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on governance. #GPU #US #nvidia,CMP-004,NVIDIA,United States,North America,31.63,0.558,163.81,53.34,#GPU|#US|#nvidia,18.98,21.37,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,87.1,63.46,https://x.example.com/CMP-004/220169
TWT-220170,2025-02-14T17:13:00,secure_36926,11540,GPU Infrastructure,neutral,1465,492,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on developer adoption. #GPU #DE #nvidia,CMP-004,NVIDIA,Germany,Europe,26.36,-0.031,184.63,57.96,#GPU|#DE|#nvidia,-4.28,11.24,"Analysts note that gpu infrastructure usage patterns on Feb 14, 2025 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,84.65,67.69,https://x.example.com/CMP-004/220170
TWT-220171,2025-02-16T03:46:00,secure_5393,4472,GPU Infrastructure,positive,1663,316,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on governance. #GPU #JP #nvidia,CMP-004,NVIDIA,Japan,Asia,25.25,0.217,173.76,43.96,#GPU|#JP|#nvidia,3.08,12.3,"Analysts note that gpu infrastructure usage patterns on Feb 16, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.35,63.01,https://x.example.com/CMP-004/220171
TWT-220172,2025-02-17T01:48:00,secure_64935,13745,GPU Infrastructure,neutral,1762,598,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on governance. #GPU #IN #coreweave,CMP-019,CoreWeave,India,Asia,27.19,-0.071,166.18,49.99,#GPU|#IN|#coreweave,-7.22,11.46,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,88.75,62.21,https://x.example.com/CMP-019/220172
TWT-220173,2025-02-17T18:07:00,data_97072,10009,GPU Infrastructure,positive,1501,425,Figure keeps showing up in GPU Infrastructure discussions as teams focus on developer adoption. #GPU #UK #figure,CMP-020,Figure,United Kingdom,Europe,25.51,0.344,163.48,43.64,#GPU|#UK|#figure,1.1,13.14,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.7,61.37,https://x.example.com/CMP-020/220173
TWT-220174,2025-02-17T08:31:00,secure_50818,15480,GPU Infrastructure,positive,1954,689,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on GPU capacity. #GPU #JP #nvidia,CMP-004,NVIDIA,Japan,Asia,27.0,0.262,152.39,43.2,#GPU|#JP|#nvidia,6.94,11.74,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,86.8,58.98,https://x.example.com/CMP-004/220174
TWT-220175,2025-02-18T16:23:00,vector_38690,5371,GPU Infrastructure,positive,1228,433,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on GPU capacity. #GPU #US #coreweave,CMP-019,CoreWeave,United States,North America,28.73,0.622,156.5,45.29,#GPU|#US|#coreweave,8.65,11.04,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.19,60.76,https://x.example.com/CMP-019/220175
TWT-220176,2025-02-18T18:57:00,secure_41877,10378,GPU Infrastructure,positive,1854,677,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on governance. #GPU #US #coreweave,CMP-019,CoreWeave,United States,North America,28.73,0.483,142.41,45.65,#GPU|#US|#coreweave,8.65,11.04,"Analysts note that gpu infrastructure usage patterns on Feb 18, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.19,60.76,https://x.example.com/CMP-019/220176
TWT-220177,2025-02-18T01:43:00,secure_46462,39973,GPU Infrastructure,positive,2125,872,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on GPU capacity. #GPU #CA #nvidia,CMP-004,NVIDIA,Canada,North America,26.82,0.525,174.21,57.36,#GPU|#CA|#nvidia,16.0,15.82,"Analysts note that gpu infrastructure usage patterns on Feb 18, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,85.4,68.14,https://x.example.com/CMP-004/220177
TWT-220178,2025-02-18T19:09:00,vector_40993,18066,GPU Infrastructure,neutral,1790,431,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on developer adoption. #GPU #JP #nvidia,CMP-004,NVIDIA,Japan,Asia,29.42,-0.011,163.13,59.77,#GPU|#JP|#nvidia,8.96,12.36,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,84.96,62.41,https://x.example.com/CMP-004/220178
TWT-220179,2025-02-18T13:22:00,infra_95912,17396,GPU Infrastructure,neutral,1822,399,CoreWeave keeps showing up in GPU Infrastructure discussions as teams focus on cost-efficient deployment. #GPU #FR #coreweave,CMP-019,CoreWeave,France,Europe,29.91,0.01,148.55,51.02,#GPU|#FR|#coreweave,8.98,13.24,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,83.46,61.02,https://x.example.com/CMP-019/220179
TWT-220180,2025-02-19T15:33:00,ml_41821,6630,GPU Infrastructure,positive,1941,545,Figure keeps showing up in GPU Infrastructure discussions as teams focus on GPU capacity. #GPU #UK #figure,CMP-020,Figure,United Kingdom,Europe,30.47,0.713,155.98,44.96,#GPU|#UK|#figure,-0.83,11.96,"Analysts note that gpu infrastructure usage patterns on Feb 19, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,82.1,59.46,https://x.example.com/CMP-020/220180
TWT-220181,2025-02-19T16:41:00,infra_25723,8617,GPU Infrastructure,positive,1691,637,NVIDIA keeps showing up in GPU Infrastructure discussions as teams focus on developer adoption. #GPU #CN #nvidia,CMP-004,NVIDIA,China,Asia,27.51,0.193,169.25,48.88,#GPU|#CN|#nvidia,-9.53,13.66,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,86.79,64.71,https://x.example.com/CMP-004/220181
